40053:239,1140,1089,726,395,11459,4958,6284,9875,90310
40055:
40069:2510,21684,14268,14203,54457,85280,70142,100660,24474,18686
40098:1089,1578,1009,827,77490,21542,96891,123026,82877,20945
40101:2109,43493,16208,9621,21524,35561,46540,15553,34182,117211
40115:31984,37321,97359,86554,67172
40120:
40123:1164,4481,377,2064,2982,8115,23370,109158,13865,83613
40129:
40149:1884,5462,22920,18879,30196,53831,12430,35093,110464,94326
40158:1102,322,966,4025,5985,207,21853,54519,76976,114836
40163:9893,11040,35316,88459,76123,83223,29069,97670,11749,88326
40189:650,239,2669,6840,8194,37121,107634,82449,40541,62932
40190:22966,37836,51635,45926,105138,111634,35766,121190,120407,21184
40195:1287,596,535,1965,5602,10985,41287,78247,36062,121627
40196:
40215:7021,10503,8454,45106,19547,74505,3978,47914,46354,113293
40226:18546,34487,86074,57927,12197,58932,38432,90854,74235,74571
40229:
40234:3775,13889,19643,2674,33884,5945,55043,28088,87785,77826
40235:908,4187,1568,5927,7383,34358,21574,29927,44084,68681
40258:3376,8700,3126,30736,8273,2893,26488,17102,97407,111554
40259:
40262:
40293:880,7950,842,16793,24224,67719,10922,116102,94646,70167
40307:
40308:13751,14013,6840,17396,8194,37121,4403,60637,40541,107634
40316:
40347:
40368:
40427:7006,352,6733,11467,59329,5258,37501,108766,97926,121509
40431:698,5975,22541,12882,45076,47665,92131,55978,112568,88415
40468:
40472:3522,5023,8676,8571,67280,121223,119212,116043,114380,111695
40480:
40489:
40493:5538,14081,30646,94658,56733,4673,52653,82895
40507:
40512:
40538:3527,743,12442,1868,58540,53420,69276,21476,45056,114761
40563:
40586:7174,22070,3918,49942,1285,8354,639,25549,21194,53184
40610:
40638:
40642:
40647:
40659:10015,10138,7944,26909,37738,6370,73856,99272,55316,11944
40682:1081,7225,4940,42217,72591,63232,52379,87285,39735,38368
40688:
40712:
40727:
40750:
40761:345,954,782,2995,598,21055,9215,4541,100056,100625
40782:34412,50601,88850,99835,54031,68741,66655,95977,93636,67148
40789:9421,10680,38543,12423,93590,36819,42081,122400,12052,94391
40790:4173,9095,21981,32170,12080,21443,12070,96662,120355,110235
40801:1187,5731,2373,17646,5565,29936,38496,75001,118788,121290
40852:
40864:
40905:
40924:17,302,6007,3489,102410,119433,79305,94227
40926:
40952:57175
40960:913,6968,1225,5565,35768,3918,71452,104054,89139,68379
41019:48850,33124,68575,87490,98532,75127,111946,114419,56795
41025:
41027:357,3144,6503,6545,10071,7422,18788,3589,20862,33101
41055:9874,2833,2460,30736,7426,40585,20180,106554,54126,65076
41077:
41080:970,1827,2696,2714,2403,3207,29486,63358,58523,75149
41089:128,5237,1295,9875,15423,40709,62447,45793,78394,24816
41119:
41128:
41147:84927,36825,34500,37192,108751,96249,61845,113590,85437,66391
41153:
41159:254,594,7841,4326,2950,2982,7995,12539,108153,85028
41174:10104,52157,40763,117946,4657,102153,62331,88838,80289,115604
41176:
41181:
41184:
41226:4542,34942,90305,101688,91493,13198,30349,11933,60192
41227:354,138,1009,23030,21542,77490,102410,82877,123026,94227
41237:
41253:14833,9052,44520,122057,67516,113435,79267,103589,79836,109886
41261:6503,2031,7021,19871,17646,11717,25662,44125,41392,120372
41286:1193,13789,18414,92774,78047,80425,91112,33279
41297:610,5000,128,5237,7682,30538,30412,45793,58476,36808
41300:
41301:6381,53529,1437,16506,68052,32458,103264,115181,83913,108387
41302:
41310:17396,8194,37121,4403,60637,107634,112131,40541,120816,108759
41337:
41399:57185,33429,25715,88639,62099,16513,89761,76659,88260,88992
41401:347,659,4339,10163,37600,68601,55960,86532,62505,24283
41402:10041,3172,12990,23884,3140,65890,79276,113702,93630,80170
41410:
41424:1476,6691,8680,19687,6278,775,22827,56559,59691,107206
41430:508,986,2700,8586,8111,9015,75558,93353,8453,72990
41462:
41464:3309,13366,46400,51905,53789,20248,19766,121894,123237,102022
41465:
41483:2947,4578,3494,1705,121777,99866,94356,118310,95263,119545
41484:9346,17247,38250,23482,60327,18607,11125,28912,53277,122310
41485:8283,550,12727,5381,3682,23391,3010,7280,39701,79369
41493:
41508:98,6559,846,10137,41526,69017,42447,36235,57737,78145
41509:
41510:10904,46540,15823,54170,29332,100601,100588,76798,56348,28819
41575:1884,6855,2064,4604,2833,7140,3232,7426,13627,41835
41681:74859,21756,38838,44324,36380,81062,2332,117473,105900
41683:1987,3432,3093,25727,30644,20015,23849,17089,900,33043
41703:23494,12937,16293,22061,37513,51645,14418,6938,64117,84903
41792:105837,55384,24638,71845,73578,116963,106457,117145,41775,109047
41813:
41814:3172,7831,7457,19524,4156,19390,26254,21379,63053,1235
41816:
41820:21219,92271
41846:20690,32740,51244,50071,114592,93088,109073,115890,104552,116493
41859:48265,85128,29839,67420,2071,51667,123280,74135,117669,96079
41871:
41886:1740,6678,19962,31720,70112,118815,89437,44023,111180,42260
41888:
41901:3883
41910:650,322,394,749,495,2776,2454,7428,74922,77029
41944:395,39,6774,10814,12222,32392,10185,80487,78175,35736
41947:53976,37812,104852,105119,87099
41975:9467,18712,85825,28012,96312,123073,104757,111882,77936,70392
41979:
42005:18601,70294,21908,57250,54178,106277,81708,64343,56455,15023
42030:17221,2902,97036,26809,18898,81393,102719,91057,106735,53199
42033:394,96,7298,67137,61087,38071,119300,113103,47912,48092
42040:
42045:2548,3618,867,8654,5101,2858,58606,48021,17983,118299
42086:1348,431,1730,2318,703,5637,14530,94397,35902,100453
42105:14237,781,47090,37342,31972,38746,87198,12065,25805,12808
42157:
42174:
42179:4813,6249,2658,15334,27815,92487,37371,24446,33806,32115
42184:
42193:1528,2008,2194,867,14451,5099,17798,17917,16947,114251
42229:20401,76123,65729,85780,114254,89056,115593,114876,117651,119806
42238:
42270:
42278:17,654,225,54620,70086,32827,21001,94695,94227,74445
42309:7298,37871,18994,78944,40652,69859,52443,65139,61296,103305
42310:12118,6142,12551,8705,12029,28441,63040,53857,72936,80793
42313:
42365:1995,8100,9445,56150,23353,19704,8699,37536,73137,113391
42436:378,2121,1091,8058,16788,100387,111041,111407,67568,45943
42461:225,840,3231,5746,92132,70771,102030,118317,96711,78606
42462:122573,82837,46623,105848
42470:
42490:84927,36825,34500,37192,108751,96249,61845,113590,85437,66391
42495:
42500:962,4181,44,5837,31163,81348,33107,57799,108375,53521
42556:
42568:5729,12329,252,17855,43489,105489,90756,79845,86259,75976
42571:238,327,190,2140,837,10115,4370,47844,29803,104539
42583:17,76,361,698,986,1069,1730,5097,18425,84912
42590:301,568,45,1549,2935,6455,16625,71089,102410,94227
42622:
42625:2326,4996,3521,4664,31920,84465,66616,45848,76890,95387
42651:81185,109414,40987,1327,50281,66027
42654:
42697:9874,2833,2460,30736,7426,40585,20180,106554,54126,65076
42698:168,116,2414,4453,1682,8983,1340,30736,17021,25381
42699:
42700:11434,1270,31367,62468,19845,22155,115887,17321,35127,27473
42703:48511,87619,116481,80580,113967,14425,81292,88015,92190,106744
42775:23911,11300,19350,65327,53519,86808,86058,99983
42790:
42824:1109,2947,1979,11803,4772,9360,22792,31397,12161,20495
42829:4363,80422,799,39186,108734,94227,106322,102410,110895,51883
42833:
42864:32713,10647,9661,15247,30617,51722,69424,84677,97820,45049
42865:
42876:70,698,2139,358,986,3167,22365,12706,45076,92131
42919:45181,38053,36335,46543,75700,1160,84977,104578,80094,119810
42945:3097,15161,45311,70240,111892,77407,97262,42830,90369,114706
42959:2750,4064,17588,35268,31017,3294,83642,5886,9260,64119
42976:
42989:3190,141,52650,92305,19814,70737,95469,83171,115014,32629
43012:9679,22890,60144,19978,55580,28536,62244,73956,23818,53377
43049:6379,797,13895,16305,67907,21518,30448,68962,71544,62613
43069:2337,3789,3509,1760,2351,4103,12218,5744,61774,70794
43078:564,62,8870,1885,3141,6103,111490,60939,109169,114128
43088:1057,653,8579,3618,5150,7158,30993,13896,6906,27511
43094:322,2338,5582,3977,48929,93565,86368,76449,115079,107952
43140:162,1786,15182,57351,24081,101964,89264,114000,69384,59691
43178:449,3841,5575,1587,13065,1743,12617,13019,122545,43848
43198:
43217:
43259:
43267:4292,2430,8566,21537,21524,51468,19565,29446,30584,76355
43284:35240,82655,92331,61574,103547,56671,56801,119970,86656,122991
43295:65741,56748,67185,86913,1674,103533,93631,93097,37843,83743
43313:
43316:
43319:
43344:59211,43205,70369,44545,121140,84486,70546,71524,78795,71192
43359:542,61,3757,3448,702,7471,16553,48409,29670,73635
43372:1352,189,10041,12990,32031,23884,3140,97750,93630,113702
43386:1355,14784,3309,3659,27224,64443,74138,59911,58821,28044
43411:
43412:34143,28381,9123,32464,24041,40643,122548,90578,116731,116994
43470:
43480:12586,12022,32193,15639,88937,75524,81986,74103,106459,35128
43483:12379,10007,72179,22767,88737,92247,94211,121814,122248,122089
43505:29821,65724,69119,90871,115480,57316
43518:698,140,6505,22385,47886,103820,110478
43530:51108,103726,111505,3940,120837,22707,109759,72867,108377,40111
43537:226,5078,45806,10216,69421,27759,101318,115688,111007,114776
43550:2937,678,699,3216,2181,11325,5922,5242,10311,115794
43557:
43565:
43592:6455,16625,71089,64632,59830,106851,102410,42795,110323,94227
43598:
43635:58,70,354,1239,2032,7827,5462,14003,51621,73635
43636:5767,8283,13544,2379,17317,4588,83928,61087,119300,113103
43654:
43681:1936,3756,403,14174,34595,16357,65128,98376,87550,75350
43721:
43729:
43748:690,1709,1313,7800,13704,15522,2872,4909,9793,21325
43749:20836,59248,44626,87631,54338,37143,119249,80367,117624,121921
43766:6901,4146,3755,31739,88413,48886,9626,48236,82999,35562
43799:
43829:
43844:
43865:8928,1340,11008,60535,52637,93619,10646,35364,113325,70451
43914:
43927:6559,8153,7024,8077,44479,1361,23365,44862,33176
43933:6996,7548,32166,520,14020,4246,74460,105440,121420,78892
43934:616,58,736,1405,859,12442,13347,3482,9367,24252
43955:40,3125,8122,24599,3749,32451,69534,102692,120276,8340
43956:48116,45741,8670,53676,88165,94565,76882,117037
43977:
43999:
44005:6450,4420,6945,11839,11862,25921,71458,57100,99204,78871
44009:239,273,1822,726,966,395,673,6284,22207,90310
44010:
44053:
44096:
44097:7021,45106,40848,19705,49842,44383,3978,110462,97800,118302
44135:
44151:1566,16127,584,37744,47411,6980,55337,38593,73130,51584
44162:29319,84988
44165:
44176:2456,10687,13166,9151,38204,13152,46710,66503,44016,117544
44179:
44238:
44257:
44263:
44318:26030,97246
44343:1589,2312,12722,2995,4672,22851,33230,17056,69063,38181
44351:
44368:11651,4470,18723,58250,63148,40333,57827,91072,122442,47746
44370:616,224,354,398,20997,8887,23030,19685,4457,22898
44416:2326,1200,11223,2854,28061,30348,13918,27208,61692,46372
44418:542,826,1389,372,10369,10486,22544,17456,25192,107349
44463:683,2897,4756,6820,11621,10014,4418,45224,99213,100739
44484:29311,12551,8705,14538,32665,13055,120983,99108,121023,61789
44515:
44583:12722,11718,1256,9531,6416,4715,20451,1815,5574,53581
44622:
44658:
44659:
44728:
44740:
44758:83304
44787:1348,431,1730,2318,703,5637,14530,94397,35902,100453
44797:193,39,4834,4508,28505,2972,19511,29440,85576,56805
44958:
44964:1902,1153,1004,688,17093,26976,79217,92999,69670,23931
44965:21038,3083,6505,5235,5894,2802,17112,16458,41238,117129
45009:17464,42701,36989,48618,74758,10848,81800,67071,107489,21538
45016:357,3144,6503,6545,10071,7422,18788,3589,20862,33101
45054:1131,10163,702,9095,42208,40646,60311,97438,106636,80588
45063:12022,15777,12465,6240,52156,67907,11637,79430,87813,112822
45069:9231,10077,68498,18536,647,43881,86476,119109,22014,75939
45101:4481,3737,2852,20194,30660,15359,113542,118284,40466,88107
45129:
45133:
45159:
45178:
45250:
45255:
45261:5602,1395,15201,3510,34001,2558,13906,19991,62085,117461
45275:76092,10597,83598,6218,45201,75538,80563,59424,94119,59247
45284:3249,2776,8232,40538,15790,18391,42645,19193,45978,119303
45293:826,910,11524,16675,5350,10275,15522,107987,111430,39787
45294:2947,4578,3494,1705,121777,99866,94356,118310,95263,119545
45298:168,1050,801,9247,15333,31324,30646,96559,22316,64271
45323:
45331:5689,4740,1673,18966,66792,31867,24956,88574,28005,113053
45341:120,11422,29924,57043,27083,75170,84325,89071,96186,49408
45346:
45353:599,7303,1263,50470,81531,41820,114459,19449,21661,57880
45414:322,5465,743,2425,3795,14985,30504,9946,99232,101032
45437:
45443:62347,24991,36231,9200,43022,31932,12978,115375,54911,108480
45510:472,571,5122,9691,42017,4064,12227,76092,61735,108490
45518:892,1009,696,11941,4150,77490,21542,82877,123026,20945
45542:
45550:26393
45564:
45605:500,2265,1822,8384,2032,10012,10849,1487,31733,112770
45643:1460,24262,49244,44231,80641,71035,99579,56530,91227
45663:568,45,1549,2935,6455,16625,71089,73635,102410,94227
45697:
45717:
45741:86165
45758:
45762:
45811:
45815:3448,5260,5969,4138,32817,22804,6418,42918,62772,59188
45825:327,2801,34121,69402,33687,102567,103142,82278,97791,85551
45833:441,1760,3775,29311,8794,14538,36662,117203,94507,86804
45843:1133,2342,5553,11887,2100,7153,32607,6680,11732,23734
45865:
45868:
45870:76,431,1693,1539,2312,7622,42443,58360,91343,108560
45884:13959,7027,25003,27378,85501,108291,48211,87806,57455,60330
45903:15442,3850,18580,23832,4995,54866,57999,116132
45909:35892,3573,73768,97101,98691,75915,106562,46981,103407,80249
45910:
45936:9354,27291,1609,5282,68892,29802,90909,89495,116816,94366
45989:64805
45998:
46008:43671,46572,30078,97784,106756,78333,77121,69990,22948,97037
46039:
46050:
46072:301,568,45,1549,2935,6455,16625,71089,102410,94227
46084:19625,83034,93822,83524,81678,96779,103700,89017,92009,117044
46104:1039,4093,22699,5331,13206,15333,21775,59874,111015,91930
46105:6906,9662,9095,14404,41386,80521,74238,90360,18758,117428
46120:9681,1385,36425,78610,54564,26827,56954,82031,28050,99307
46163:1362,4940,26739,30828,12810,63031,13646,18981,71382
46180:
46195:760,9417,12118,45123,21584,29913,43509,21671,122127,104252
46217:
46253:45311,39006,46423,27698,82576,67973,10678,34566,40861,109237
46315:1622,7021,45106,19705,44383,44628,3978,97800,81336,110462
46334:1979,22792,31397,12161,43205,29889,84486,78795,92733,20495
46337:
46368:
46369:8873,3517,40543,25958,20912,18907,100519,94694,116668,106150
46391:
46453:85202,57404,94981,105317,24239,75903,122808,64535,100820,70838
46463:11302,82378
46473:2030,4275,51293,40608,56461,102833,75380,63307,80362,39530
46483:1089,1578,1009,827,77490,21542,96891,123026,82877,20945
46489:
46513:
46528:357,3144,6503,6545,10071,7422,18788,3589,20862,33101
46551:3656,33429,57185,25715,88992,16513,89761,76659,62099,88260
46558:2419,26299,23423,22626,45926,85629,9988,113668,45922,4463
46560:4547,7630,29136,115989,103177,90760,89176,84188,122239,107427
46562:
46570:
46650:
46702:34050,76850,50302,73718,87174,123165,45394,112164,123292,59048
46718:
46735:8,8069,9581,21535,22075,77831,9786,83394,107591
46767:
46820:22035,5685,23778,44428,79821,81416,71065,10637,48993,85183
46831:
46837:
46872:86855,12651,98910,6406,82967,64360,5166,59150,44564,95874
46895:
46960:866,226,361,40,254,1970,482,103414,20945
46975:
46983:19458,11349,12010,4233,48236,25185,116978,79215,108537,16773
46988:
47011:27781,8673,16733,18221,18285,25979,45515,106317,121134,105661
47024:71737
47122:500,3423,7211,12471,16680,2204,14885,13737,8364,11772
47144:
47247:
47248:23911,66812,100407,86058,86808,17160,99983,82807
47294:260,39435
47310:4293,7404,22156,9486,38174,37436,103826,81531,81041,116164
47345:
47366:4456,2272,2372,255,16694,60183,30079,52390,80354,103461
47386:20836,25531,35168,32813,40920,828,63133,58679,10339,23948
47423:7831,1923,12045,15912,24908,34288,115652,71054,82816,102362
47470:16686,74705,80499,20706,70125
47479:
47486:7358,35564,7275,32170,27158,29325,73785,39196,115740,111319
47511:1549,2935,6455,16625,71089,70983,94227,102410,96769,122038
47539:
47562:
47568:
47579:
47584:2967,910,2657,2241,22879,31809,21839,52499,118250,114937
47588:
47653:
47659:9959,109526,66015,39610,106731,86929,101056,63627,93576,87238
47692:
47703:23824,12951,19968,35823,41595,14790,111867,20707,77175,40781
47705:
47721:5767,1709,35793,29532,39668,47327,44004,99712,69113
47747:17,2582,1193,13789,32604,80425,90992,33279
47766:
47815:
47829:76,698,719,984,463,5894,12734,30561,112433
47834:
47851:12439,10258,14220,17800,1345,7809,47000,24893
47853:
47857:
47858:
47883:
47909:44738,18433,46909,83426,76584,19007,116889,24216,67693,109407
47913:14653,24192,10173,67603,23843,78084,102947,96893,74717,114066
47973:
47991:
47992:
47993:8,81,301,363,1790,2121,3137,268,13091,114098
47994:
48158:
48195:
48221:5614,17585,54849,20619,37286,54529,39904,34313,56506,102994
48260:
48276:6836,1728,716,27487,70528,60068,89552,86198,13072,116485
48307:6979,8224,23797,45849,40756,97077,62974,52596,104489,108791
48308:
48345:
48346:
48365:
48399:
48406:
48414:1508,1231,1788,5753,17429,11803,14089,20311,3494,58719
48431:
48465:
48466:
48480:
48509:86855,16236,12651,98910,82967,64360,6406,59150,44564,95874
48542:
48549:62400,58765,102556,42999,88378,107105,57231,113076,118896,2355
48593:2318,3177,2110,1989,9375,2169,36240,80740,78225
48621:902,642,6836,1788,1418,915,1626,19090,27571,17485
48643:23370,36218,3808,29252,32142,1157,44309,49588,104146,70550
48668:10348,8345,741,22420
48680:2414,4444,5363,10503,27291,6910,60850,23623,117200,112124
48722:117,2342,1528,352,653,14444,11887,7153,6680,11732
48757:4755,1352,4825,1712,10041,3172,6434,1923,24581,54689
48758:
48837:87844,7567,29870,90014,100246,85453,2515,36644,64791,102102
48935:
48954:
49030:815,23370,17508,21487,7474,24251,74090,90095,60275,16988
49035:13636,10050,25707,42426,58155,68986,72191,86357,103926,74236
49063:6416,19712,2660,23285,16047,30880,8940,28352,83136,48188
49093:
49112:378,154,25552,19118,11903,67571,74275,115405,123077,120668
49124:
49227:
49370:
49399:21485,35757,32977,7762,30716,85526,113870,89046,123302,88202
49438:14370,13162,18194,46418,9664,52729,112224,112534,32472,90123
49450:398,891,429,718,814,5045,44121,15694,20974,45254
49631:
49639:2292,7685,2641,10792,7135,55468,61176,20364,118612,113787
49643:
49664:9874,2833,2460,30736,7426,40585,20180,106554,54126,65076
49684:2235,20958,9908,34412,23175,20501,15837,91615,56724,17586
